,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,42486099.479203,88241220.0,89150040.0,92508220.0,
Tax Rate For Calcs,0.350349,0.34,0.34,0.34,
Normalized EBITDA,1405702000.0,1011675000.0,916622000.0,810597000.0,
Total Unusual Items,121268000.0,259533000.0,262206000.0,272083000.0,
Total Unusual Items Excluding Goodwill,121268000.0,259533000.0,262206000.0,272083000.0,
Net Income From Continuing Operation Net Minority Interest,235138000.0,-34260000.0,51980000.0,453128000.0,
Reconciled Depreciation,692195000.0,624362000.0,599406000.0,549974000.0,
Reconciled Cost Of Revenue,3952420000.0,3653993000.0,3537534000.0,3333248000.0,
EBITDA,1526970000.0,1271208000.0,1178828000.0,1082680000.0,
EBIT,834775000.0,646846000.0,579422000.0,532706000.0,
Net Interest Income,-580917000.0,-737362000.0,-667080000.0,-361687000.0,
Interest Expense,472830000.0,668060000.0,623571000.0,321580000.0,
Interest Income,1284000.0,1493000.0,1881000.0,1077000.0,
Normalized Income,156356099.479203,-205551780.0,-121075960.0,273553220.0,
Net Income From Continuing And Discontinued Operation,235138000.0,-34260000.0,51980000.0,453128000.0,
Total Expenses,8784015000.0,8368083000.0,8169371000.0,6966745000.0,
Rent Expense Supplemental,314940000.0,347682000.0,292815000.0,75895000.0,
Total Operating Income As Reported,761835000.0,428035000.0,,,
Diluted Average Shares,,499200000.0,499200000.0,499200000.0,499154412.0
Basic Average Shares,,499200000.0,499200000.0,499200000.0,499154412.0
Diluted EPS,,-0.06863,0.10413,0.90771,-0.0544
Basic EPS,,-0.06863,0.10413,0.90771,-0.0544
Diluted NI Availto Com Stockholders,235138000.0,-34260000.0,51980000.0,453128000.0,
Net Income Common Stockholders,235138000.0,-34260000.0,51980000.0,453128000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,235138000.0,-34260000.0,51980000.0,453128000.0,
Net Income Including Noncontrolling Interests,235138000.0,-34260000.0,51980000.0,453128000.0,
Net Income Continuous Operations,235138000.0,-34260000.0,51980000.0,453128000.0,
Tax Provision,126807000.0,13046000.0,-96129000.0,-242002000.0,
Pretax Income,361945000.0,-21214000.0,-44149000.0,211126000.0,
Other Non Operating Income Expenses,357000.0,324000.0,521000.0,235000.0,
Special Income Charges,-36128000.0,24256000.0,49699000.0,133046000.0,
Other Special Charges,843000.0,-54960000.0,-49699000.0,-133046000.0,
Write Off,35285000.0,30704000.0,0.0,,251785000.0
Net Non Operating Interest Income Expense,-580917000.0,-737362000.0,-667080000.0,-361687000.0,
Total Other Finance Cost,109371000.0,70795000.0,45390000.0,41184000.0,
Interest Expense Non Operating,472830000.0,668060000.0,623571000.0,321580000.0,
Interest Income Non Operating,1284000.0,1493000.0,1881000.0,1077000.0,
Operating Income,850192000.0,427303000.0,289292000.0,254436000.0,
Operating Expense,4831595000.0,4714090000.0,4631837000.0,3633497000.0,
Other Operating Expenses,893685000.0,1129456000.0,957563000.0,41106000.0,
Depreciation And Amortization In Income Statement,672226000.0,601400000.0,572824000.0,524564000.0,
Depreciation Income Statement,672226000.0,601400000.0,572824000.0,524564000.0,
Selling General And Administration,1224812000.0,1085047000.0,1305294000.0,1521430000.0,
Selling And Marketing Expense,763787000.0,662414000.0,803223000.0,1012691000.0,
General And Administrative Expense,461025000.0,422633000.0,502071000.0,508739000.0,
Rent And Landing Fees,314940000.0,347682000.0,292815000.0,75895000.0,
Gross Profit,5681787000.0,5141393000.0,4921129000.0,3887933000.0,
Cost Of Revenue,3952420000.0,3653993000.0,3537534000.0,3333248000.0,
Total Revenue,9634207000.0,8795386000.0,8458663000.0,7221181000.0,
Operating Revenue,9634207000.0,8795386000.0,8458663000.0,7221181000.0,
