,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-33095750.152232,-64390763.988635,-150023066.695706,283466491.89782,
Tax Rate For Calcs,0.158254,0.193613,0.27615,0.232513,
Normalized EBITDA,9596026000.0,13566461000.0,20233599000.0,22771826000.0,
Total Unusual Items,-209131000.0,-332575000.0,-543266000.0,1219144000.0,
Total Unusual Items Excluding Goodwill,-209131000.0,-332575000.0,-543266000.0,1219144000.0,
Net Income From Continuing Operation Net Minority Interest,4566317000.0,7501565000.0,11425512000.0,15494111000.0,
Reconciled Depreciation,3126247000.0,3047212000.0,2866699000.0,2658561000.0,
Reconciled Cost Of Revenue,57823416000.0,57583992000.0,63661156000.0,57527721000.0,
EBITDA,9386895000.0,13233886000.0,19690333000.0,23990970000.0,
EBIT,6260648000.0,10186674000.0,16823634000.0,21332409000.0,
Net Interest Income,-1135666000.0,-1037277000.0,-1349241000.0,-1366702000.0,
Interest Expense,796933000.0,840069000.0,964607000.0,1059841000.0,
Interest Income,372673000.0,359512000.0,213917000.0,66385000.0,
Normalized Income,4742352249.847768,7769749236.011365,11818754933.304295,14558433491.89782,
Net Income From Continuing And Discontinued Operation,4566317000.0,7501565000.0,11425512000.0,15494111000.0,
Total Expenses,60682611000.0,59027596000.0,65812503000.0,58325200000.0,
Diluted Average Shares,2099379471.0,2099426890.0,2139090317.0,2149241025.0,
Basic Average Shares,2090240075.0,2099426890.0,2129718794.0,2149241025.0,
Diluted EPS,2.18,3.590019,5.34,7.239271,
Basic EPS,2.18,3.590019,5.36,7.239271,
Diluted NI Availto Com Stockholders,4566317000.0,7501565000.0,11425512000.0,15494111000.0,
Average Dilution Earnings,0.0,0.0,0.0,0.0,
Net Income Common Stockholders,4566317000.0,7501565000.0,11425512000.0,15494111000.0,
Net Income,4566317000.0,7501565000.0,11425512000.0,15494111000.0,
Minority Interests,-32745000.0,-35418000.0,-54040000.0,-64827000.0,
Net Income Including Noncontrolling Interests,4599062000.0,7536983000.0,11479552000.0,15558938000.0,
Net Income Continuous Operations,4599062000.0,7536983000.0,11479552000.0,15558938000.0,
Tax Provision,864653000.0,1809622000.0,4379475000.0,4713630000.0,
Pretax Income,5463715000.0,9346605000.0,15859027000.0,20272568000.0,
Other Income Expense,255336000.0,495031000.0,608561000.0,1619389000.0,
Other Non Operating Income Expenses,,253002000.0,,1391280000.0,
Special Income Charges,678690000.0,-10728000.0,-81000.0,1126950000.0,
Gain On Sale Of Business,808367000.0,0.0,0.0,,0.0
Other Special Charges,-100860000.0,,,-1126593000.0,239273000.0
Write Off,30910000.0,10728000.0,81000.0,-357000.0,
Impairment Of Capital Assets,199627000.0,0.0,0.0,,411925000.0
Earnings From Equity Interest,464467000.0,827606000.0,1151827000.0,400245000.0,
Gain On Sale Of Security,-887821000.0,-321847000.0,-543185000.0,92194000.0,
Net Non Operating Interest Income Expense,-1135666000.0,-1037277000.0,-1349241000.0,-1366702000.0,
Total Other Finance Cost,711406000.0,556720000.0,598551000.0,373246000.0,
Interest Expense Non Operating,796933000.0,840069000.0,964607000.0,1059841000.0,
Interest Income Non Operating,372673000.0,359512000.0,213917000.0,66385000.0,
Operating Income,6344045000.0,9888851000.0,16599707000.0,20019881000.0,
Operating Expense,2859195000.0,1443604000.0,2151347000.0,797479000.0,
Other Operating Expenses,692576000.0,-511030000.0,-36271000.0,-519731000.0,
Other Taxes,0.0,-253002000.0,0.0,-788741000.0,
Selling General And Administration,2166619000.0,2207636000.0,2187618000.0,2105951000.0,
Selling And Marketing Expense,762560000.0,716195000.0,733026000.0,715830000.0,
General And Administrative Expense,1404059000.0,1491441000.0,1454592000.0,1390121000.0,
Other Gand A,1404059000.0,1491441000.0,1454592000.0,1390121000.0,
Gross Profit,9203240000.0,11332455000.0,18751054000.0,20817360000.0,
Cost Of Revenue,57823416000.0,57583992000.0,63661156000.0,57527721000.0,
Total Revenue,67026656000.0,68916447000.0,82412210000.0,78345081000.0,
Excise Taxes,5634075000.0,5884335000.0,8372931000.0,8987882000.0,
Operating Revenue,74816043000.0,76845604000.0,93234968000.0,89398218000.0,
