,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-695283.910081,-17045900.0,-3325345.8,-10515180.0,
Tax Rate For Calcs,0.006787,0.34,0.0098,0.34,
Normalized EBITDA,-923413000.0,-460493000.0,-1915058000.0,-385530000.0,
Total Unusual Items,-102443000.0,-50135000.0,-339321000.0,-30927000.0,
Total Unusual Items Excluding Goodwill,-102443000.0,-50135000.0,-339321000.0,-30927000.0,
Net Income From Continuing Operation Net Minority Interest,-2138610000.0,-1389934000.0,-2701084000.0,-801105000.0,
Reconciled Depreciation,93731000.0,110407000.0,116611000.0,152746000.0,
Reconciled Cost Of Revenue,623528000.0,1330705000.0,2504151000.0,4984476000.0,
EBITDA,-1025856000.0,-510628000.0,-2254379000.0,-416457000.0,
EBIT,-1119587000.0,-621035000.0,-2370990000.0,-569203000.0,
Net Interest Income,-1104211000.0,-787792000.0,-592391000.0,-276387000.0,
Interest Expense,1033637000.0,756281000.0,356835000.0,222267000.0,
Interest Income,22004000.0,43883000.0,41508000.0,20920000.0,
Normalized Income,-2036862283.910081,-1356844900.0,-2365088345.8,-780693180.0,
Net Income From Continuing And Discontinued Operation,-2138610000.0,-1389934000.0,-2701084000.0,-801105000.0,
Total Expenses,797089000.0,1690806000.0,3082249000.0,5024826000.0,
Rent Expense Supplemental,,5726000.0,8674000.0,,11724000.0
Total Operating Income As Reported,-439359000.0,-757282000.0,-1413685.0,-327813000.0,
Diluted Average Shares,61560314.0,50501037.0,50501037.0,47361236.0,
Basic Average Shares,61560314.0,50501037.0,50501037.0,47361236.0,
Diluted EPS,-34.740077,-27.52288,-53.485714,-16.914783,
Basic EPS,-34.740077,-27.522878,-53.485714,-16.914783,
Diluted NI Availto Com Stockholders,-2138610000.0,-1389934000.0,-2701084000.0,-801105000.0,
Net Income Common Stockholders,-2138610000.0,-1389934000.0,-2701084000.0,-801105000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-2138610000.0,-1389934000.0,-2701084000.0,-801105000.0,
Net Income Including Noncontrolling Interests,-2138610000.0,-1389934000.0,-2701084000.0,-801105000.0,
Net Income Continuous Operations,-2138610000.0,-1389934000.0,-2701084000.0,-801105000.0,
Tax Provision,-14614000.0,12618000.0,-26741000.0,9635000.0,
Pretax Income,-2153224000.0,-1377316000.0,-2727825000.0,-791470000.0,
Other Non Operating Income Expenses,164000.0,191000.0,452000.0,3951000.0,
Special Income Charges,-102443000.0,-39487000.0,-337874000.0,-21900000.0,
Other Special Charges,99029000.0,39483000.0,325145000.0,13765000.0,
Write Off,3414000.0,4000.0,,,
Impairment Of Capital Assets,,4000.0,1916000.0,8135000.0,737000.0
Restructuring And Mergern Acquisition,,4329000.0,10813000.0,,
Net Non Operating Interest Income Expense,-1104211000.0,-787792000.0,-592391000.0,-276387000.0,
Total Other Finance Cost,92578000.0,75394000.0,277064000.0,75040000.0,
Interest Expense Non Operating,1033637000.0,756281000.0,356835000.0,222267000.0,
Interest Income Non Operating,22004000.0,43883000.0,41508000.0,20920000.0,
Operating Income,-337163000.0,-717986000.0,-1076263000.0,-309864000.0,
Operating Expense,173561000.0,360101000.0,578098000.0,40350000.0,
Other Operating Expenses,92827000.0,268769000.0,506740000.0,-24658000.0,
Selling General And Administration,82202000.0,92453000.0,84017000.0,84213000.0,
Selling And Marketing Expense,9693000.0,10263000.0,12641000.0,14162000.0,
General And Administrative Expense,72509000.0,82190000.0,71376000.0,70051000.0,
Gross Profit,-163602000.0,-357885000.0,-498165000.0,-269514000.0,
Cost Of Revenue,623528000.0,1330705000.0,2504151000.0,4984476000.0,
Total Revenue,459926000.0,972820000.0,2005986000.0,4714962000.0,
Operating Revenue,459926000.0,972820000.0,2005986000.0,4714962000.0,
