,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,402319960.0,-715158217.524816,-73174809.471483,0.0,
Tax Rate For Calcs,0.34,0.366555,0.047274,0.305291,
Normalized EBITDA,9478725000.0,9448722000.0,8335278000.0,4926027000.0,
Total Unusual Items,1183294000.0,-1951027000.0,-1547875000.0,326352000.0,
Total Unusual Items Excluding Goodwill,1183294000.0,-1951027000.0,-1547875000.0,326352000.0,
Net Income From Continuing Operation Net Minority Interest,-198156000.0,-495221000.0,482083000.0,822255000.0,
Reconciled Depreciation,4010493000.0,3481049000.0,1895775000.0,1059114000.0,
Reconciled Cost Of Revenue,30487945000.0,23699760000.0,16490710000.0,9382314000.0,
EBITDA,10662019000.0,7497695000.0,6787403000.0,4926027000.0,
EBIT,6651526000.0,4016646000.0,4891628000.0,3866913000.0,
Net Interest Income,-6683437000.0,-5309806000.0,-4170814000.0,-1217593000.0,
Interest Expense,6240106000.0,5045701000.0,3904243000.0,1953955000.0,
Interest Income,67456000.0,55839000.0,33971000.0,736362000.0,
Normalized Income,-979130040.0,740647782.475184,1956783190.528517,822255000.0,
Net Income From Continuing And Discontinued Operation,-198156000.0,-495221000.0,482083000.0,822255000.0,
Total Expenses,34270497000.0,26914955000.0,18963063000.0,10734134000.0,
Diluted Average Shares,,827041545.0,837554923.0,815324740.0,593891528.0
Basic Average Shares,,827041545.0,826190211.0,803925499.0,344911948.0
Diluted EPS,,-0.5988,0.5756,1.0085,0.465
Basic EPS,,-0.5988,0.5835,1.0228,0.8
Diluted NI Availto Com Stockholders,-198156000.0,-495221000.0,482083000.0,822255000.0,
Net Income Common Stockholders,-198156000.0,-495221000.0,482083000.0,822255000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-198156000.0,-495221000.0,482083000.0,822255000.0,
Minority Interests,-291989000.0,156629000.0,-458624000.0,-506695000.0,
Net Income Including Noncontrolling Interests,93833000.0,-651850000.0,940707000.0,1328950000.0,
Net Income Discontinuous Operations,,,,0.0,-28539000.0
Net Income Continuous Operations,93833000.0,-651850000.0,940707000.0,1328950000.0,
Tax Provision,317587000.0,-377205000.0,46678000.0,584008000.0,
Pretax Income,411420000.0,-1029055000.0,987385000.0,1912958000.0,
Special Income Charges,,,,,28408000.0
Other Special Charges,,,,,-28408000.0
Net Non Operating Interest Income Expense,-6683437000.0,-5309806000.0,-4170814000.0,-1217593000.0,
Total Other Finance Cost,510787000.0,319944000.0,300542000.0,19256000.0,
Interest Expense Non Operating,6240106000.0,5045701000.0,3904243000.0,1953955000.0,
Interest Income Non Operating,67456000.0,55839000.0,33971000.0,736362000.0,
Operating Income,6792404000.0,4928658000.0,5118818000.0,3132085000.0,
Operating Expense,3782552000.0,3215195000.0,2472353000.0,1351820000.0,
Other Operating Expenses,265338000.0,115079000.0,190444000.0,56164000.0,
Selling General And Administration,3557869000.0,3282127000.0,2281909000.0,1398455000.0,
Selling And Marketing Expense,1480061000.0,1217597000.0,884377000.0,472614000.0,
General And Administrative Expense,2077808000.0,2064530000.0,1397532000.0,925841000.0,
Gross Profit,10574956000.0,8143853000.0,7591171000.0,4483905000.0,
Cost Of Revenue,30487945000.0,23699760000.0,16490710000.0,9382314000.0,
Total Revenue,41062901000.0,31843613000.0,24081881000.0,13866219000.0,
Operating Revenue,41062901000.0,31843613000.0,24081881000.0,13866219000.0,
