,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,22136448.0,22136448.0,22136448.0,22136448.0,
Ordinary Shares Number,1230942660.0,1230942660.0,1230942660.0,1230942660.0,
Share Issued,1253079108.0,1253079108.0,1253079108.0,1253079108.0,
Net Debt,2432095000.0,2169464000.0,4216885000.0,674111000.0,
Total Debt,7757953000.0,7600578000.0,7252112000.0,7097651000.0,
Tangible Book Value,21908967000.0,21891196000.0,21179085000.0,20098689000.0,
Invested Capital,31514224000.0,31348965000.0,30287957000.0,28764463000.0,
Working Capital,12647913000.0,12417259000.0,14966035000.0,13667481000.0,
Net Tangible Assets,21908967000.0,21891196000.0,21179085000.0,20098689000.0,
Capital Lease Obligations,125516000.0,107263000.0,119180000.0,82523000.0,
Common Stock Equity,23881787000.0,23855650000.0,23155025000.0,21749335000.0,
Total Capitalization,30499378000.0,29648873000.0,29221607000.0,27877086000.0,
Total Equity Gross Minority Interest,26683688000.0,26549437000.0,25887750000.0,24358503000.0,
Minority Interest,2801901000.0,2693787000.0,2732725000.0,2609168000.0,
Stockholders Equity,23881787000.0,23855650000.0,23155025000.0,21749335000.0,
Other Equity Interest,-118337000.0,-284021000.0,80541000.0,-88459000.0,
Capital Stock,13200295000.0,13200295000.0,13200295000.0,13200295000.0,
Common Stock,13200295000.0,13200295000.0,13200295000.0,13200295000.0,
Total Liabilities Net Minority Interest,13188102000.0,13612314000.0,14112701000.0,15123066000.0,
Total Non Current Liabilities Net Minority Interest,8405097000.0,8097925000.0,8720075000.0,8791077000.0,
Non Current Pension And Other Postretirement Benefit Plans,581982000.0,774637000.0,952905000.0,1141136000.0,
Tradeand Other Payables Non Current,250824000.0,162857000.0,440234000.0,316844000.0,
Long Term Debt And Capital Lease Obligation,6717442000.0,5855413000.0,6151719000.0,6180765000.0,
Long Term Capital Lease Obligation,99851000.0,62190000.0,85137000.0,53014000.0,
Long Term Debt,6617591000.0,5793223000.0,6066582000.0,6127751000.0,
Long Term Provisions,854849000.0,1305018000.0,1175217000.0,1152332000.0,
Current Liabilities,4783005000.0,5514389000.0,5392626000.0,6331989000.0,
Other Current Liabilities,,4000.0,,,
Current Debt And Capital Lease Obligation,1040511000.0,1745165000.0,1100393000.0,916886000.0,
Current Capital Lease Obligation,25665000.0,45073000.0,34043000.0,29509000.0,
Current Debt,1014846000.0,1700092000.0,1066350000.0,887377000.0,
Pensionand Other Post Retirement Benefit Plans Current,370224000.0,375176000.0,426788000.0,455693000.0,
Payables,3316493000.0,3282715000.0,3655954000.0,4736371000.0,
Other Payable,636300000.0,511840000.0,454055000.0,728545000.0,
Dividends Payable,13548000.0,362460000.0,470599000.0,968984000.0,
Total Tax Payable,156852000.0,188157000.0,191855000.0,781574000.0,
Accounts Payable,2509793000.0,2220258000.0,2539445000.0,2257268000.0,
Total Assets,39871790000.0,40161751000.0,40000451000.0,39481569000.0,
Total Non Current Assets,22440872000.0,22230103000.0,19641790000.0,19482099000.0,
Non Current Prepaid Assets,367406000.0,327285000.0,,,
Non Current Deferred Taxes Assets,3258060000.0,3100369000.0,2410456000.0,2982251000.0,
Financial Assets,,,,,0.0
Long Term Equity Investment,1442285000.0,1303981000.0,1211337000.0,1138402000.0,
Investmentsin Associatesat Cost,930723000.0,801121000.0,684972000.0,607214000.0,
Investmentsin Subsidiariesat Cost,511562000.0,502860000.0,526365000.0,531188000.0,
Investment Properties,151581000.0,149550000.0,141496000.0,159054000.0,
Goodwill And Other Intangible Assets,1972820000.0,1964454000.0,1975940000.0,1650646000.0,
Other Intangible Assets,1970387000.0,1962021000.0,1973507000.0,1648213000.0,
Goodwill,2433000.0,2433000.0,2433000.0,2433000.0,
Net PPE,12766827000.0,12878818000.0,10820571000.0,11085685000.0,
Accumulated Depreciation,-17748551000.0,-16710165000.0,-16195003000.0,-15398317000.0,
Gross PPE,30515378000.0,29588983000.0,27015574000.0,26484002000.0,
Construction In Progress,2355037000.0,2325352000.0,3134236000.0,1963203000.0,
Other Properties,763217000.0,728578000.0,671667000.0,489426000.0,
Machinery Furniture Equipment,24513500000.0,23662750000.0,20479727000.0,21333605000.0,
Buildings And Improvements,2389390000.0,2395709000.0,2269372000.0,2248496000.0,
Land And Improvements,494234000.0,476594000.0,460572000.0,449272000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,17430918000.0,17931648000.0,20358661000.0,19999470000.0,
Hedging Assets Current,1045000.0,0.0,,,0.0
Prepaid Assets,145332000.0,165812000.0,786817000.0,37475000.0,
Inventory,7451981000.0,7492964000.0,9965172000.0,7516240000.0,
Inventories Adjustments Allowances,-237620000.0,-414607000.0,-325708000.0,-214309000.0,
Other Inventories,1158492000.0,872087000.0,733939000.0,562788000.0,
Finished Goods,1787998000.0,1821126000.0,2157792000.0,1802859000.0,
Work In Process,2161973000.0,2188056000.0,2508762000.0,1963322000.0,
Raw Materials,2581138000.0,3026302000.0,4890387000.0,3401580000.0,
Other Receivables,166531000.0,198459000.0,237382000.0,179600000.0,
Taxes Receivable,554786000.0,555553000.0,748983000.0,1679278000.0,
Accounts Receivable,3157262000.0,3509027000.0,3547946000.0,3563328000.0,
Cash Cash Equivalents And Short Term Investments,5953981000.0,6009833000.0,5072361000.0,7023549000.0,
Other Short Term Investments,753639000.0,685982000.0,2156314000.0,682532000.0,
Cash And Cash Equivalents,5200342000.0,5323851000.0,2916047000.0,6341017000.0,
Cash Equivalents,4026570000.0,4101262000.0,1958198000.0,4981805000.0,
Cash Financial,1173772000.0,1222589000.0,957849000.0,1359212000.0,
