,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,352936.0,225996.0,282244.0,146151.0,
Ordinary Shares Number,293099190.0,293112130.0,292774540.0,253831379.0,
Share Issued,293452126.0,293338126.0,293056784.0,253977530.0,
Net Debt,1496773000.0,705796000.0,294553000.0,524132000.0,
Total Debt,1814558000.0,946437000.0,683075000.0,754198000.0,
Tangible Book Value,2050553000.0,2171450000.0,1332582000.0,1871813000.0,
Invested Capital,6027598000.0,5420863000.0,4466083000.0,2613104000.0,
Working Capital,837069000.0,81571000.0,741237000.0,-211723000.0,
Net Tangible Assets,2050553000.0,2171450000.0,1332582000.0,1871813000.0,
Capital Lease Obligations,22237000.0,43457000.0,27494000.0,12907000.0,
Common Stock Equity,4235277000.0,4517883000.0,3810502000.0,1871813000.0,
Total Capitalization,6006691000.0,5278091000.0,4452072000.0,2331342000.0,
Total Equity Gross Minority Interest,4235277000.0,4517883000.0,3810502000.0,1871813000.0,
Stockholders Equity,4235277000.0,4517883000.0,3810502000.0,1871813000.0,
Other Equity Interest,72390000.0,2332000.0,-221330000.0,-272209000.0,
Treasury Stock,7035000.0,5084000.0,6793000.0,2292000.0,
Retained Earnings,0.0,0.0,,,
Capital Stock,2832476000.0,2830774000.0,2828170000.0,1813936000.0,
Common Stock,2832476000.0,2830774000.0,2828170000.0,1813936000.0,
Total Liabilities Net Minority Interest,3202294000.0,2311301000.0,2774592000.0,2843580000.0,
Total Non Current Liabilities Net Minority Interest,2469938000.0,1245441000.0,1383225000.0,1599050000.0,
Derivative Product Liabilities,367837000.0,0.0,102409000.0,233559000.0,
Non Current Pension And Other Postretirement Benefit Plans,,,,,4965000.0
Tradeand Other Payables Non Current,141035000.0,287942000.0,518498000.0,809731000.0,
Non Current Deferred Taxes Liabilities,47923000.0,5299000.0,9749000.0,9115000.0,
Long Term Debt And Capital Lease Obligation,1776513000.0,770778000.0,648682000.0,461950000.0,
Long Term Capital Lease Obligation,5099000.0,10570000.0,7112000.0,2421000.0,
Long Term Debt,1771414000.0,760208000.0,641570000.0,459529000.0,
Long Term Provisions,136630000.0,181422000.0,103887000.0,84695000.0,
Current Liabilities,732356000.0,1065860000.0,1391367000.0,1244530000.0,
Current Debt And Capital Lease Obligation,38045000.0,175659000.0,34393000.0,292248000.0,
Current Capital Lease Obligation,17138000.0,32887000.0,20382000.0,10486000.0,
Current Debt,20907000.0,142772000.0,14011000.0,281762000.0,
Current Provisions,342000.0,8202000.0,9724000.0,419000.0,
Payables,599037000.0,695874000.0,1001219000.0,690175000.0,
Other Payable,225734000.0,374968000.0,418376000.0,483906000.0,
Dividends Payable,0.0,17359000.0,106416000.0,40566000.0,
Total Tax Payable,74193000.0,49537000.0,124275000.0,66995000.0,
Accounts Payable,299110000.0,254010000.0,352152000.0,98708000.0,
Total Assets,7437571000.0,6829184000.0,6585094000.0,4715393000.0,
Total Non Current Assets,5868146000.0,5681753000.0,4452490000.0,3682586000.0,
Other Non Current Assets,46540000.0,5816000.0,3444000.0,483000.0,
Non Current Deferred Taxes Assets,97025000.0,46370000.0,167840000.0,222941000.0,
Financial Assets,,,,0.0,56576000.0
Investmentin Financial Assets,,,0.0,69989000.0,68597000.0
Goodwill And Other Intangible Assets,2184724000.0,2346433000.0,2477920000.0,10443000.0,
Other Intangible Assets,2184724000.0,2346433000.0,2477920000.0,10443000.0,
Net PPE,3398928000.0,3149168000.0,1679275000.0,3373354000.0,
Accumulated Depreciation,-2007036000.0,-1530663000.0,-914005000.0,-1010508000.0,
Gross PPE,5405964000.0,4679831000.0,2593280000.0,3373354000.0,
Construction In Progress,4367702000.0,3533167000.0,1969695000.0,41165000.0,
Other Properties,147441000.0,168798000.0,88722000.0,3373354000.0,
Machinery Furniture Equipment,309092000.0,229800000.0,83453000.0,72943000.0,
Buildings And Improvements,502638000.0,597789000.0,364122000.0,144882000.0,
Land And Improvements,,,105000.0,105000.0,105000.0
Properties,79091000.0,150277000.0,87288000.0,4101835000.0,
Current Assets,1569425000.0,1147431000.0,2132604000.0,1032807000.0,
Other Current Assets,44461000.0,38179000.0,26539000.0,11769000.0,
Hedging Assets Current,,,,0.0,80506000.0
Inventory,9766000.0,7358000.0,11451000.0,6552000.0,
Taxes Receivable,96616000.0,233927000.0,99243000.0,41825000.0,
Accounts Receivable,361095000.0,360611000.0,384180000.0,169847000.0,
Cash Cash Equivalents And Short Term Investments,1057487000.0,507356000.0,1611191000.0,802814000.0,
Other Short Term Investments,761939000.0,310172000.0,1250163000.0,585655000.0,
Cash And Cash Equivalents,295548000.0,197184000.0,361028000.0,217159000.0,
Cash Equivalents,292889000.0,179611000.0,318548000.0,217159000.0,
Cash Financial,2659000.0,17573000.0,42480000.0,,
