,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1807806000.0,1770478000.0,430966000.0,281865000.0,
Repurchase Of Capital Stock,0.0,-288180000.0,-453943000.0,0.0,
Repayment Of Debt,,,,-1368523000.0,-1787961000.0
Issuance Of Debt,,,,1405547000.0,3467279000.0
Issuance Of Capital Stock,,0.0,43928000.0,3916730000.0,9692000.0
Capital Expenditure,-679201000.0,-892886000.0,-1105271000.0,-933963000.0,
End Cash Position,1926110000.0,2532187000.0,2848351000.0,5489417000.0,
Beginning Cash Position,2532187000.0,2848351000.0,5489417000.0,2066781000.0,
Effect Of Exchange Rate Changes,12329000.0,-77504000.0,-2421000.0,-948000.0,
Changes In Cash,-618406000.0,-238660000.0,-2638645000.0,3423584000.0,
Financing Cash Flow,-2426212000.0,-2009108000.0,-2984396000.0,3237990000.0,
Interest Paid Cff,-691875000.0,-462104000.0,-764480000.0,-243846000.0,
Net Common Stock Issuance,0.0,-288180000.0,-410015000.0,3916730000.0,
Common Stock Payments,0.0,-288180000.0,-453943000.0,0.0,
Common Stock Issuance,,0.0,43928000.0,3916730000.0,9692000.0
Net Issuance Payments Of Debt,-941118000.0,-504672000.0,-1123517000.0,37024000.0,
Net Long Term Debt Issuance,-941118000.0,-504672000.0,-1123517000.0,37024000.0,
Long Term Debt Payments,,,,-1368523000.0,-1787961000.0
Long Term Debt Issuance,,,,1405547000.0,3467279000.0
Investing Cash Flow,-679201000.0,-892916000.0,-1190486000.0,-1030234000.0,
Net Business Purchase And Sale,0.0,-30000.0,-85215000.0,-96271000.0,
Purchase Of Business,0.0,-30000.0,-85215000.0,-96271000.0,
Net PPE Purchase And Sale,-679201000.0,-892886000.0,-1105271000.0,-933963000.0,
Sale Of PPE,,,,419000.0,147000.0
Purchase Of PPE,-679201000.0,-892886000.0,-1105271000.0,-933963000.0,
Capital Expenditure Reported,,,,,-543976000.0
Operating Cash Flow,2487007000.0,2663364000.0,1536237000.0,1215828000.0,
Taxes Refund Paid,-129414000.0,-34212000.0,-114987000.0,-72223000.0,
Interest Received Cfo,,83476000.0,,147487000.0,
Interest Paid Cfo,-472282000.0,-294676000.0,-588365000.0,-165666000.0,
Change In Working Capital,232090000.0,50862000.0,-1625598000.0,-674628000.0,
Change In Other Current Liabilities,252972000.0,-148012000.0,515325000.0,1005187000.0,
Change In Other Current Assets,27497000.0,122343000.0,-215207000.0,-186154000.0,
Change In Payable,155320000.0,-70647000.0,-74489000.0,161547000.0,
Change In Inventory,-139897000.0,62536000.0,-260432000.0,-218537000.0,
Change In Receivables,-63802000.0,84642000.0,-1590795000.0,-1436671000.0,
Other Non Cash Items,291362000.0,918884000.0,1465782000.0,509535000.0,
Deferred Tax,124329000.0,-135592000.0,92581000.0,6741000.0,
Depreciation And Amortization,1244254000.0,1098363000.0,1041025000.0,916070000.0,
Depreciation,1244254000.0,1098363000.0,1041025000.0,916070000.0,
Net Income From Continuing Operations,1196668000.0,976259000.0,1291704000.0,633112000.0,
