,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,809827000.0,365783000.0,-106216000.0,-102268000.0,
Repurchase Of Capital Stock,-27086000.0,,,,
Repayment Of Debt,-597426000.0,-339753000.0,-217268000.0,-95347000.0,
Issuance Of Debt,298274000.0,781096000.0,498634000.0,316664000.0,
Issuance Of Capital Stock,,348000.0,6997000.0,8042000.0,908088000.0
Capital Expenditure,-260108000.0,-259627000.0,-371721000.0,-509349000.0,
End Cash Position,996713000.0,875914000.0,418311000.0,549347000.0,
Beginning Cash Position,875914000.0,418311000.0,549347000.0,514295000.0,
Changes In Cash,120799000.0,457603000.0,-131036000.0,35052000.0,
Financing Cash Flow,-689028000.0,91820000.0,-2660000.0,137320000.0,
Net Other Financing Charges,1454000.0,348000.0,,,-499000.0
Interest Paid Cff,0.0,0.0,,,
Cash Dividends Paid,-42284000.0,-33085000.0,-28637000.0,,
Net Common Stock Issuance,-27086000.0,348000.0,6997000.0,8042000.0,
Common Stock Payments,-27086000.0,,,,
Common Stock Issuance,,348000.0,6997000.0,8042000.0,908088000.0
Net Issuance Payments Of Debt,-299152000.0,441343000.0,281366000.0,221317000.0,
Net Long Term Debt Issuance,-299152000.0,441343000.0,281366000.0,221317000.0,
Long Term Debt Payments,-597426000.0,-339753000.0,-217268000.0,-95347000.0,
Long Term Debt Issuance,298274000.0,781096000.0,498634000.0,316664000.0,
Investing Cash Flow,-260108000.0,-259627000.0,-393881000.0,-509349000.0,
Dividends Received Cfi,0.0,0.0,0.0,0.0,
Net Investment Purchase And Sale,,,,0.0,212000.0
Net Business Purchase And Sale,,0.0,-22160000.0,0.0,-1019001000.0
Purchase Of Business,,0.0,-22160000.0,0.0,-1019001000.0
Net Intangibles Purchase And Sale,-121446000.0,-133162000.0,-141455000.0,-321837000.0,
Purchase Of Intangibles,-121446000.0,-133162000.0,-141455000.0,-321837000.0,
Net PPE Purchase And Sale,-138662000.0,-126465000.0,-230266000.0,-187512000.0,
Purchase Of PPE,-138662000.0,-126465000.0,-230266000.0,-187512000.0,
Operating Cash Flow,1069935000.0,625410000.0,265505000.0,407081000.0,
Taxes Refund Paid,-46221000.0,-43172000.0,-108002000.0,-66005000.0,
Interest Paid Cfo,-187401000.0,-204065000.0,-141417000.0,-170965000.0,
Change In Working Capital,334650000.0,-218424000.0,-374038000.0,-127252000.0,
Change In Other Current Liabilities,-65014000.0,-96286000.0,168658000.0,-24406000.0,
Change In Other Current Assets,-229100000.0,-115470000.0,-149014000.0,-36231000.0,
Change In Payable,384673000.0,-344595000.0,524630000.0,170133000.0,
Change In Inventory,-18550000.0,-30939000.0,-741317000.0,-177154000.0,
Change In Receivables,177624000.0,386427000.0,-211151000.0,-123406000.0,
Other Non Cash Items,323229000.0,359432000.0,285268000.0,336550000.0,
Stock Based Compensation,11740000.0,9735000.0,36561000.0,30507000.0,
Provisionand Write Offof Assets,-286857000.0,138424000.0,36840000.0,12528000.0,
Deferred Tax,,,13611000.0,-413055000.0,-89152000.0
Depreciation And Amortization,428000000.0,415282000.0,353780000.0,324249000.0,
Amortization Cash Flow,115606000.0,96025000.0,186346000.0,188499000.0,
Depreciation,312394000.0,319257000.0,353780000.0,324249000.0,
Gain Loss On Sale Of PPE,11001000.0,2155000.0,-1927000.0,18542000.0,
Net Income From Continuing Operations,548069000.0,189829000.0,218213000.0,497831000.0,
