,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,628927000.0,-342042000.0,-349448000.0,701339000.0,
Repurchase Of Capital Stock,-73285000.0,0.0,0.0,-73227000.0,
Repayment Of Debt,-525000000.0,-269691000.0,-668493000.0,-517646000.0,
Issuance Of Debt,688869000.0,1058864000.0,1460247000.0,338234000.0,
Capital Expenditure,-1283653000.0,-1304581000.0,-1188782000.0,-855596000.0,
End Cash Position,528002000.0,412322000.0,433540000.0,356118000.0,
Beginning Cash Position,412322000.0,433541000.0,356116000.0,880357000.0,
Changes In Cash,115680000.0,-21219000.0,77424000.0,-524239000.0,
Financing Cash Flow,-383989000.0,323272000.0,467672000.0,-1195224000.0,
Net Other Financing Charges,,,,,-190518000.0
Interest Paid Cff,-474573000.0,-465901000.0,-324082000.0,-265025000.0,
Net Common Stock Issuance,-73285000.0,0.0,0.0,-73227000.0,
Common Stock Payments,-73285000.0,0.0,0.0,-73227000.0,
Net Issuance Payments Of Debt,163869000.0,789173000.0,791754000.0,-179412000.0,
Net Long Term Debt Issuance,163869000.0,789173000.0,791754000.0,-179412000.0,
Long Term Debt Payments,-525000000.0,-269691000.0,-668493000.0,-517646000.0,
Long Term Debt Issuance,688869000.0,1058864000.0,1460247000.0,338234000.0,
Investing Cash Flow,-1412911000.0,-1307030000.0,-1229582000.0,-885950000.0,
Net Other Investing Changes,-15706000.0,,,,-35000.0
Net Business Purchase And Sale,-117817000.0,-2603000.0,-40000000.0,-12713000.0,
Sale Of Business,0.0,256000.0,0.0,14655000.0,
Purchase Of Business,-117817000.0,-2859000.0,-40000000.0,-27368000.0,
Net PPE Purchase And Sale,-1279388000.0,-1304427000.0,-1188782000.0,-854787000.0,
Sale Of PPE,4265000.0,154000.0,0.0,809000.0,
Purchase Of PPE,-1283653000.0,-1304581000.0,-1188782000.0,-855596000.0,
Capital Expenditure Reported,,,,,-676421000.0
Operating Cash Flow,1912580000.0,962539000.0,839334000.0,1556935000.0,
Taxes Refund Paid,-367356000.0,-68659000.0,-233175000.0,-373976000.0,
Interest Paid Cfo,-373244000.0,-328894000.0,-258674000.0,-300528000.0,
Change In Working Capital,-111254000.0,-1465364000.0,-962608000.0,-452387000.0,
Change In Other Current Liabilities,111999000.0,42074000.0,56868000.0,119319000.0,
Change In Other Current Assets,-109438000.0,-172018000.0,-56174000.0,-38768000.0,
Change In Accrued Expense,50133000.0,74771000.0,141266000.0,109274000.0,
Change In Payable,607283000.0,447935000.0,514374000.0,375879000.0,
Change In Inventory,-1235040000.0,-1069935000.0,-1035341000.0,-896809000.0,
Change In Receivables,463809000.0,-788191000.0,-583601000.0,-121282000.0,
Other Non Cash Items,533782000.0,654587000.0,371039000.0,322597000.0,
Stock Based Compensation,38034000.0,33215000.0,22604000.0,15086000.0,
Provisionand Write Offof Assets,-26254000.0,9251000.0,33257000.0,46342000.0,
Depreciation And Amortization,911965000.0,797690000.0,700166000.0,1327110000.0,
Depreciation,911965000.0,797690000.0,700166000.0,1327110000.0,
Gain Loss On Sale Of PPE,56142000.0,68430000.0,29233000.0,23865000.0,
Gain Loss On Sale Of Business,59709000.0,0.0,,,
Net Income From Continuing Operations,1275031000.0,1312193000.0,1193209000.0,987262000.0,
