,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,872283000.0,674907000.0,734437000.0,399698000.0,
Repurchase Of Capital Stock,-571368000.0,-109392000.0,-108967000.0,0.0,
Repayment Of Debt,-1545372000.0,-10957000.0,-1507184000.0,-4157000.0,
Issuance Of Debt,1474982000.0,32083000.0,1488256000.0,1489369000.0,
Issuance Of Capital Stock,,,0.0,1443173000.0,0.0
Capital Expenditure,-242328000.0,-277200000.0,-181123000.0,-174801000.0,
End Cash Position,1942162000.0,3129162000.0,2735765000.0,2871072000.0,
Other Cash Adjustment Outside Changein Cash,,,,,40000.0
Beginning Cash Position,3129162000.0,2735765000.0,2871072000.0,1027733000.0,
Changes In Cash,-1187000000.0,393397000.0,-135307000.0,1843339000.0,
Financing Cash Flow,-967979000.0,-555319000.0,-324406000.0,3298672000.0,
Net Other Financing Charges,,4164000.0,-905000.0,600073000.0,
Cash Dividends Paid,-265352000.0,-412163000.0,-140036000.0,-143634000.0,
Common Stock Dividend Paid,-265352000.0,-412163000.0,-140036000.0,-143634000.0,
Net Common Stock Issuance,-571368000.0,-109392000.0,-108967000.0,1443173000.0,
Common Stock Payments,-571368000.0,-109392000.0,-108967000.0,0.0,
Common Stock Issuance,,,0.0,1443173000.0,0.0
Net Issuance Payments Of Debt,-70390000.0,21126000.0,-18928000.0,1485212000.0,
Net Short Term Debt Issuance,,,,268165000.0,7388000.0
Short Term Debt Issuance,,,,268165000.0,7388000.0
Net Long Term Debt Issuance,-70390000.0,21126000.0,-18928000.0,1485212000.0,
Long Term Debt Payments,-1545372000.0,-10957000.0,-1507184000.0,-4157000.0,
Long Term Debt Issuance,1474982000.0,32083000.0,1488256000.0,1489369000.0,
Investing Cash Flow,-1333632000.0,-3391000.0,-726461000.0,-2029832000.0,
Net Other Investing Changes,,405223000.0,-169090000.0,-80098000.0,
Dividends Received Cfi,0.0,9073000.0,0.0,2119000.0,
Net Investment Purchase And Sale,-47025000.0,-24836000.0,-20081000.0,0.0,
Sale Of Investment,,,,,42231000.0
Purchase Of Investment,-47025000.0,-24836000.0,-20081000.0,0.0,
Net Business Purchase And Sale,-1055306000.0,-132309000.0,-383493000.0,-1733624000.0,
Sale Of Business,41809000.0,54000.0,6519000.0,5469000.0,
Purchase Of Business,-1097115000.0,-132363000.0,-390012000.0,-1739093000.0,
Net Intangibles Purchase And Sale,-122454000.0,-153940000.0,-80185000.0,-81302000.0,
Purchase Of Intangibles,-122454000.0,-153940000.0,-80185000.0,-81302000.0,
Net PPE Purchase And Sale,-108258000.0,-119752000.0,-97869000.0,-89263000.0,
Sale Of PPE,11616000.0,3508000.0,3069000.0,4236000.0,
Purchase Of PPE,-119874000.0,-123260000.0,-100938000.0,-93499000.0,
Operating Cash Flow,1114611000.0,952107000.0,915560000.0,574499000.0,
Taxes Refund Paid,-156198000.0,-189611000.0,-114588000.0,-131947000.0,
Interest Paid Cfo,-177930000.0,-224921000.0,-176390000.0,-64026000.0,
Change In Working Capital,-88249000.0,-92411000.0,-115007000.0,-161605000.0,
Change In Other Current Liabilities,64862000.0,77984000.0,62102000.0,-59031000.0,
Change In Other Current Assets,-81907000.0,-43130000.0,-29894000.0,-27568000.0,
Change In Payable,50714000.0,-10473000.0,21666000.0,-15273000.0,
Change In Receivables,-121918000.0,-116792000.0,-168881000.0,-59733000.0,
Other Non Cash Items,270145000.0,300297000.0,284588000.0,138691000.0,
Stock Based Compensation,45818000.0,64324000.0,53130000.0,34613000.0,
Provisionand Write Offof Assets,15686000.0,93739000.0,60249000.0,49376000.0,
Depreciation And Amortization,326269000.0,282801000.0,236128000.0,199184000.0,
Depreciation,326269000.0,282801000.0,236128000.0,199184000.0,
Gain Loss On Sale Of PPE,-9800000.0,1404000.0,-1499000.0,9573000.0,
Net Income From Continuing Operations,827943000.0,683286000.0,661595000.0,479525000.0,
