,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2172003000.0,1761119000.0,2113248000.0,-113392000.0,
Repurchase Of Capital Stock,0.0,-115533000.0,-34059000.0,-29751000.0,
Repayment Of Debt,-2671274000.0,-1323716000.0,-4106479000.0,-6631342000.0,
Issuance Of Debt,3019702000.0,2770736000.0,693086000.0,7891131000.0,
Issuance Of Capital Stock,,,,,6316106000.0
Capital Expenditure,-5492724000.0,-3689877000.0,-2717745000.0,-3453407000.0,
End Cash Position,7461618000.0,7233993000.0,7385421000.0,9448193000.0,
Beginning Cash Position,7233993000.0,7385421000.0,9448193000.0,7778606000.0,
Effect Of Exchange Rate Changes,1606000.0,-227000.0,-23730000.0,386948000.0,
Changes In Cash,226019000.0,-151201000.0,-2039042000.0,1282639000.0,
Financing Cash Flow,-2714880000.0,-1696474000.0,-5983722000.0,1297878000.0,
Net Other Financing Charges,-871085000.0,-1124286000.0,-664397000.0,1780416000.0,
Interest Paid Cff,-1444659000.0,-1381150000.0,-1384983000.0,-1262396000.0,
Cash Dividends Paid,-174244000.0,-124992000.0,-39321000.0,-7084000.0,
Common Stock Dividend Paid,,,,,-1959000.0
Net Common Stock Issuance,0.0,-115533000.0,-34059000.0,-29751000.0,
Common Stock Payments,0.0,-115533000.0,-34059000.0,-29751000.0,
Common Stock Issuance,,,,,6316106000.0
Net Issuance Payments Of Debt,348428000.0,1447020000.0,-3413393000.0,1259789000.0,
Net Long Term Debt Issuance,348428000.0,1447020000.0,-3413393000.0,1259789000.0,
Long Term Debt Payments,-2671274000.0,-1323716000.0,-4106479000.0,-6631342000.0,
Long Term Debt Issuance,3019702000.0,2770736000.0,693086000.0,7891131000.0,
Investing Cash Flow,-4723828000.0,-3905723000.0,-886313000.0,-3355254000.0,
Net Other Investing Changes,-2133000.0,-19981000.0,-66054000.0,57494000.0,
Interest Received Cfi,0.0,0.0,0.0,0.0,
Dividends Received Cfi,39464000.0,44414000.0,153011000.0,8052000.0,
Net Investment Purchase And Sale,761563000.0,-292019000.0,1743475000.0,29517000.0,
Sale Of Investment,761568000.0,0.0,1743475000.0,29517000.0,
Purchase Of Investment,-5000.0,-292019000.0,,,
Net Business Purchase And Sale,-29998000.0,51740000.0,0.0,0.0,
Sale Of Business,,51740000.0,0.0,0.0,
Purchase Of Business,-29998000.0,0.0,0.0,0.0,
Net PPE Purchase And Sale,-5492724000.0,-3689877000.0,-2716745000.0,-3450317000.0,
Sale Of PPE,,0.0,1000000.0,3090000.0,3045000.0
Purchase Of PPE,-5492724000.0,-3689877000.0,-2717745000.0,-3453407000.0,
Capital Expenditure Reported,,,,,-2979213000.0
Operating Cash Flow,7664727000.0,5450996000.0,4830993000.0,3340015000.0,
Change In Working Capital,-1206976000.0,-1310216000.0,-662592000.0,-445905000.0,
Change In Other Current Liabilities,-25982000.0,-502654000.0,103913000.0,47216000.0,
Change In Other Current Assets,-637252000.0,-231677000.0,-250343000.0,-263593000.0,
Change In Accrued Expense,,,,,-93832000.0
Change In Payable,-322571000.0,-251071000.0,-219716000.0,-129620000.0,
Change In Inventory,-15789000.0,1618000.0,6686000.0,-5348000.0,
Change In Receivables,36847000.0,-31379000.0,-84120000.0,8266000.0,
Other Non Cash Items,3542362000.0,3443853000.0,3680887000.0,1737115000.0,
Stock Based Compensation,18761000.0,27360000.0,28775000.0,24522000.0,
Provisionand Write Offof Assets,46901000.0,286601000.0,201991000.0,126882000.0,
Deferred Tax,-6030000.0,-33384000.0,-97765000.0,-49894000.0,
Depreciation And Amortization,2303380000.0,2175834000.0,1966945000.0,1830683000.0,
Depreciation,2303380000.0,2175834000.0,1966945000.0,1830683000.0,
Gain Loss On Investment Securities,,,-955584000.0,,
Gain Loss On Sale Of PPE,-2773000.0,18729000.0,1906000.0,-30325000.0,
Net Income From Continuing Operations,-148757000.0,919092000.0,707137000.0,159794000.0,
