,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-171629000.0,-340305000.0,-426991000.0,-50766000.0,
Repurchase Of Capital Stock,-28421000.0,0.0,0.0,-24367000.0,
Repayment Of Debt,-400478000.0,-143127000.0,-384193000.0,-378637000.0,
Issuance Of Debt,520754000.0,588831000.0,840549000.0,235824000.0,
Issuance Of Capital Stock,,,,-24367000.0,-27246000.0
Capital Expenditure,,-35500000.0,-4822000.0,-9396000.0,-3823000.0
End Cash Position,18337000.0,29492000.0,29698000.0,39873000.0,
Other Cash Adjustment Outside Changein Cash,1000.0,,1000.0,-1695000.0,-199782000.0
Beginning Cash Position,29492000.0,13640000.0,39873000.0,357622000.0,
Changes In Cash,-11156000.0,15852000.0,-10176000.0,-317749000.0,
Financing Cash Flow,-10146000.0,106970000.0,376493000.0,-344603000.0,
Net Other Financing Charges,127535000.0,-257734000.0,-79863000.0,-5646000.0,
Cash Dividends Paid,-229536000.0,-81000000.0,,-171777000.0,-29263000.0
Common Stock Dividend Paid,-229536000.0,-81000000.0,0.0,-171777000.0,
Net Common Stock Issuance,-28421000.0,0.0,0.0,-24367000.0,
Common Stock Payments,-28421000.0,0.0,0.0,-24367000.0,
Common Stock Issuance,,,,-24367000.0,-27246000.0
Net Issuance Payments Of Debt,120276000.0,445704000.0,456356000.0,-142813000.0,
Net Long Term Debt Issuance,120276000.0,445704000.0,456356000.0,-142813000.0,
Long Term Debt Payments,-400478000.0,-143127000.0,-384193000.0,-378637000.0,
Long Term Debt Issuance,520754000.0,588831000.0,840549000.0,235824000.0,
Investing Cash Flow,170619000.0,213687000.0,35500000.0,68224000.0,
Net Other Investing Changes,13387000.0,-3888000.0,-20000.0,9776000.0,
Dividends Received Cfi,,0.0,0.0,,2288000.0
Net Investment Purchase And Sale,-157761000.0,253064000.0,40342000.0,67844000.0,
Sale Of Investment,,160982000.0,51104000.0,74870000.0,
Purchase Of Investment,,-6095000.0,-10762000.0,-7026000.0,-458164000.0
Net Business Purchase And Sale,308744000.0,-3877000.0,-20000.0,5495000.0,
Sale Of Business,308744000.0,0.0,,,
Purchase Of Business,,-3877000.0,,,
Net PPE Purchase And Sale,6249000.0,-35500000.0,-4822000.0,-9396000.0,
Sale Of PPE,6249000.0,,,,
Purchase Of PPE,,-35500000.0,-4822000.0,-9396000.0,-3823000.0
Operating Cash Flow,-171629000.0,-304805000.0,-422169000.0,-41370000.0,
Taxes Refund Paid,-38237000.0,-30798000.0,-56947000.0,-49698000.0,
Interest Paid Cfo,-121557000.0,-85383000.0,-49976000.0,-18359000.0,
Change In Working Capital,-518785000.0,-644032000.0,-525487000.0,-242679000.0,
Change In Other Current Liabilities,-128753000.0,-188043000.0,38252000.0,64524000.0,
Change In Other Current Assets,79419000.0,-171616000.0,177513000.0,314853000.0,
Change In Payable,-402848000.0,110526000.0,99632000.0,471203000.0,
Change In Inventory,10986000.0,3397000.0,-807468000.0,-791105000.0,
Change In Receivables,-77589000.0,-398296000.0,-33416000.0,-302154000.0,
Other Non Cash Items,131988000.0,72294000.0,-39609000.0,-30084000.0,
Provisionand Write Offof Assets,86914000.0,343000.0,-13708000.0,-36811000.0,
Depreciation And Amortization,4129000.0,5258000.0,9121000.0,8345000.0,
Depreciation,4129000.0,5258000.0,9121000.0,8345000.0,
Gain Loss On Investment Securities,,,,,-661000.0
Gain Loss On Sale Of Business,116068000.0,0.0,,,123535000.0
Net Income From Continuing Operations,161062000.0,231818000.0,253047000.0,329847000.0,
